"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"30412-2886","1","Cruise LLC","Monthly","4","2022","MAY-2022","5G21A6P0XL4"," ","N/A","Cruise","AV"," ","2020"," ","80d271b9f0d3d5c","38937"," ","Remote (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Cruise LLC"," "," ","Y"," ","Y"," "," "," ","","APR-2022"," ","APR-2022","23:21"," ","bfe1f6e953a7063","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Changing Lanes","No","No"," "," "," "," "," "," "," ","Y","Y"," "," ","Proceeding Straight","No","No","No Passengers in Vehicle","22"," ","Y","Y"," "," "," "," "," "," "," "," "," ","Y","Y","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30412-2885","1","Cruise LLC","Monthly","4","2022","MAY-2022","5G21A6P03L4"," ","N/A","Cruise","AV"," ","2020"," ","32757d7928fd658","42620"," ","Remote (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Cruise LLC"," "," ","Y"," ","Y"," "," "," ","","APR-2022"," ","APR-2022","01:55"," ","059363eb92eeb8d","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","Work Zone","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Making Right Turn","No","No"," "," "," "," "," ","Y"," "," "," "," "," ","Other, see Narrative","No","No","No Passengers in Vehicle","0"," "," "," "," "," "," "," ","Y"," "," "," "," ","Y","Y","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30412-2884","1","Cruise LLC","Monthly","4","2022","MAY-2022","5G21A6P01L4"," ","N/A","Cruise","AV"," ","2020"," ","4306ea5c865ff73","39165"," ","Remote (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Cruise LLC"," "," ","Y"," ","Y"," "," "," ","","APR-2022"," ","APR-2022","00:43"," ","a773c7629437fd1","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","SUV","No Injuries Reported","Yes","Making Left Turn","No","No","Y","Y"," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","No Passengers in Vehicle","5"," "," "," "," "," "," "," "," ","Y","Y"," "," ","Y","Y","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30531-2902","1","Transdev Alternative Services","1-Day","","","MAY-2022","1XPBD49X6ND"," ","N/A","Peterbilt","579 Epiq"," ","2022"," ","c59cc1317356bf4","58117"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","MAY-2022"," ","MAY-2022","15:11"," ","469cd8d228115fc","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Ennis"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Daylight","Y"," "," "," "," "," "," "," ","","Heavy Truck","Moderate","Yes","Changing Lanes","No","No"," "," "," "," "," "," ","Y"," "," "," "," ","Proceeding Straight","No","Yes","Yes","62"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","Yes","Ennis Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown, see Narrative"," ","On May [XXX], 2022 at 3:11 PM PST a Waymo Autonomous Vehicle (Waymo AV) Peterbilt Class 8 semi-truck and trailer, operating in Ennis, Texas was in a collision involving a Class 8 semi-truck and trailer on northbound [XXX] near [XXX]. 
The Waymo AV was traveling in autonomous mode in the rightmost lane on [XXX]"," "
"30270-2895","1","Waymo LLC","1-Day","","","MAY-2022","1XPBD49X6ND"," ","N/A","Peterbilt","579 Epiq"," ","2022"," ","c59cc1317356bf4","58117"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","MAY-2022"," ","MAY-2022","15:11"," ","469cd8d228115fc","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Ennis"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Daylight","Y"," "," "," "," "," "," "," ","","Heavy Truck","Moderate","Yes","Changing Lanes","No","No"," "," "," "," "," "," ","Y"," "," "," "," ","Proceeding Straight","No","Yes","Yes","62"," "," "," ","Y"," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","Yes","Ennis Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Yes"," ","On May [XXX], 2022 at 3:11 PM PST a Waymo Autonomous Vehicle (Waymo AV) Peterbilt Class 8 semi-truck and trailer, operating in Ennis, Texas was in a collision involving a Class 8 semi-truck and trailer on northbound [XXX] near [XXX]. 
The Waymo AV was traveling in autonomous mode in the rightmost lane on Interstate"," "
"540-2827","2","General Motors, LLC","10-Day Update","","","MAY-2022","5G21A6P05L4"," ","N/A","Cruise","AV"," ","2020"," ","a801d32780dfb7f","440273"," ","In-Vehicle and Remote (Commercial / Test)","","Y"," ","Yes","ADS","Cruise LLC"," "," ","Y"," ","Y","Y"," "," ","","APR-2022"," ","APR-2022","23:21"," ","8776dfb913c3859","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Traveling Wrong Way","Unknown","Unknown"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," "," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Y","Y","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","Unknown, see Narrative"," ","On May [XXX], 2022, GM Cruise Holdings LLC (""Cruise"") filed a 10 day report to an Incident Report (the ""Report"") under the Standing General Order 2021-01 dated June 29, 2021 (the ""Order""). General Motors LLC (""GM"") manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise.  GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: (30412-2823-2)"," "
"30412-2823","2","Cruise LLC","10-Day Update","","","MAY-2022","5G21A6P05L4"," ","N/A","Cruise","AV"," ","2020"," ","a801d32780dfb7f","40273"," ","In-Vehicle and Remote (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Cruise LLC"," "," ","Y"," ","Y","Y"," "," ","","APR-2022"," ","APR-2022","23:21"," ","8776dfb913c3859","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Traveling Wrong Way","Unknown","Unknown"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," "," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Y","Y","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30531-2822","2","Transdev Alternative Services","10-Day Update","","","MAY-2022","SADHW2S1XM1"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]","Jaguar","I-Pace"," ","2021"," ","f5166bf634e8c45","11655"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","APR-2022"," ","APR-2022","16:36"," ","71ebd2790c0a3b9","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","SUV","No Injuries Reported","Yes","Proceeding Straight","No","No"," "," ","Y"," "," ","Y"," "," "," "," "," ","Stopped","No","Yes","Yes","0"," "," "," "," ","Y"," "," ","Y"," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","The content of this report is unchanged from the initial report (Report ID 30531-2822-1)
 On April [XXX], 2022 at 4:36 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving an SUV on [XXX] at[XXX]. 
The Waymo AV was in autonomous mode and traveling on westbound [XXX], when it slowed for the vehicle directly in front of the Waymo AV, which stopped shortly after passing [XXX]. Shortly after the Waymo AV came to a stop, the SUV behind the Waymo AV was rear-ended by a pickup truck, and the SUV then made contact with the rear of the Waymo AV. At the time of the impact, the Waymo AV's Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver's seating position). Both vehicles sustained minor damage. 
Transdev Alternative Services is reporting this crash under Request No. 1 of Standing General Order 2021-01 because a vehicle involved was towed away. Transdev may supplement or correct its reporting with additional information as it may become available. This report is identical to WaymoLLC-[XXX]"," "
"30270-2818","2","Waymo LLC","10-Day Update","","","MAY-2022","SADHW2S1XM1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","f5166bf634e8c45","11655"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","APR-2022"," ","APR-2022","16:36"," ","71ebd2790c0a3b9","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","SUV","No Injuries Reported","Yes","Proceeding Straight","No","No"," "," ","Y"," "," ","Y"," "," "," "," "," ","Stopped","No","Yes","Yes","0"," "," "," "," ","Y"," "," ","Y"," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","The content of this report is unchanged from the initial report submitted on April [XXX], 2022 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On April [XXX], 2022 at 4:36 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving an SUV on [XXX] at [XXX]. 
The Waymo AV was in autonomous mode and traveling on westbound [XXX], when it slowed for the vehicle directly in front of the Waymo AV, which stopped shortly after passing [XXX]."," "
"13781-2828","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJ3E1EAXJF"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]","Tesla","Model 3"," ","2018"," ","f94906317e63e10","32934"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS",""," "," ","Y"," "," "," "," "," ","","APR-2022"," ","APR-2022","20:46"," ","21dd72f83fc13d5","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Coxs Creek"," ","KY ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Rural Road","Dry","No Unusual Conditions","55"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Passing","Yes","Unknown"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Proceeding Straight","Yes","Unknown","Unknown","28"," "," ","Y","Y"," "," ","Y"," ","Y","Y"," "," ","Y"," ","Y"," ","Y","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30270-2793","2","Waymo LLC","10-Day Update","","","APR-2022","SADHW2S17M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","fcd7d30508e9fce","9310"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","APR-2022"," ","APR-2022","02:31"," ","005df94ebd26d4e","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Parking Lot","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Other, see Narrative","No Injuries Reported","Yes","Other, see Narrative","Not Applicable","Not Applicable"," "," "," "," "," "," "," "," "," "," ","Y","Making Left Turn","No","Yes","Yes","9"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","Other than the updated time zone of submission, the content of this report is unchanged from the initial report submitted on April [XXX], 2022 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. 
On April [XXX], 2022 at 2:31 AM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA made contact with a parking lot driveway on the 200 block of [XXX]. 
The Waymo AV was traveling westbound on [XXX]"," "
"13781-2828","1","Tesla, Inc.","1-Day","","","APR-2022","5YJ3E1EAXJF"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]","Tesla","Model 3"," ","2018"," ","f94906317e63e10","32934"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS",""," "," ","Y"," "," "," "," "," ","","APR-2022"," ","APR-2022","20:46"," ","21dd72f83fc13d5","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Coxs Creek"," ","KY ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Yes","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"540-2827","1","General Motors, LLC","1-Day","","","APR-2022","5G21A6P05L4"," ","N/A","Cruise","AV"," ","2020"," ","a801d32780dfb7f","440273"," ","In-Vehicle and Remote (Commercial / Test)","","Y"," ","Yes","ADS","Cruise LLC"," "," ","Y"," ","Y","Y"," "," ","","APR-2022"," ","APR-2022","23:21"," ","8776dfb913c3859","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Traveling Wrong Way","Unknown","Unknown"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," "," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Y","Y","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","Unknown, see Narrative"," ","On April [XXX], 2022, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Standing General Order 2021-01 dated June 29, 2021 (the ""Order""). General Motors LLC (""GM"") manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise.  GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: (30412-2823-1)"," "
"30412-2823","1","Cruise LLC","1-Day","","","APR-2022","5G21A6P05L4"," ","N/A","Cruise","AV"," ","2020"," ","a801d32780dfb7f","40273"," ","In-Vehicle and Remote (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Cruise LLC"," "," ","Y"," ","Y","Y"," "," ","","APR-2022"," ","APR-2022","23:21"," ","8776dfb913c3859","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Traveling Wrong Way","Unknown","Unknown"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," "," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Y","Y","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30531-2822","1","Transdev Alternative Services","1-Day","","","APR-2022","SADHW2S1XM1"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]","Jaguar","I-Pace"," ","2021"," ","f5166bf634e8c45","11655"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","APR-2022"," ","APR-2022","16:36"," ","71ebd2790c0a3b9","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","SUV","No Injuries Reported","Yes","Proceeding Straight","No","No"," "," ","Y"," "," ","Y"," "," "," "," "," ","Stopped","No","Yes","Yes","0"," "," "," "," ","Y"," "," ","Y"," "," "," "," "," "," "," "," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On April [XXX], 2022 at 4:36 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving an SUV on [XXX] at [XXX]. 
The Waymo AV was in autonomous mode and traveling on westbound [XXX], when it slowed for the vehicle directly in front of the Waymo AV, which stopped shortly after passing [XXX]."," "
"540-2706","2","General Motors, LLC","Other Update","","","APR-2022","5G21A6P07L4"," ","N/A","Cruise","AV"," ","2020"," ","d273b956f145a16","43082"," ","In-Vehicle and Remote (Commercial / Test)","","Y"," ","Yes","ADS","Cruise LLC"," "," ","Y"," ","Y","Y"," "," ","","MAR-2022"," ","MAR-2022","12:26"," ","3cb771235b0bfdc","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Moderate","Yes","Changing Lanes","Unknown","Unknown"," "," "," "," "," "," "," ","Y"," "," "," ","Changing Lanes","No","No","Yes","10"," "," ","Y"," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y","Y","Y"," "," ","Unknown","","Y","Yes","","Y","","Y","","Y","Unknown, see Narrative"," ","On April [XXX], 2022, GM Cruise Holdings LLC (""Cruise"") filed an updated report to an Incident Report (the ""Report"") under the Standing General Order 2021-01 dated June 29, 2021 (the ""Order""). General Motors LLC (""GM"") manufactured the Cruise-operated motor vehicle involved in the incident summarized in the Incident Report. Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report. GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference. GM's submission is based on facts supplied to GM by Cruise. GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report. (Reference file: (30412-2654-2)."," "
