"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"13781-2868","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJ3E1EA3LF"," ","N/A","Tesla","Model 3"," ","2020"," ","99802c3f71bfe88","52677"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","Unknown, see Narrative",""," "," "," "," "," "," ","Y","Y","NTSB","MAY-2022"," ","MAY-2022","12:20"," ","3f0a22b23bf4bdf","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Columbus"," ","OH ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Other Fixed Object","Unknown","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Unknown","Yes","Yes","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"62-2955","1","Honda (American Honda Motor Co.)","1-Day","","","MAY-2022","2HKRW2H99MH"," ","n/a","Honda","CRV"," ","2021"," ","fcde47246903ffe","","Y","Consumer","","Y"," ","No","Unknown, see Narrative",""," ","Y"," "," "," "," "," "," ","","MAY-2022"," ","MAY-2022","","Y","e8b5fd2b72c75e9","","Y","","Y","","Y","Campbell"," ","CA ","","Y","Street","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Passenger Car","Moderate","Unknown","Unknown","Unknown","Yes"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," ","Y"," "," "," "," "," "," ","Y"," "," "," "," ","Unknown","","Y","No","","Y","","Y","","Y","Unknown, see Narrative"," ","The customer was driving when a Tesla sedan crashed into the customer's passenger-side tire, causing the vehicle to flip multiple times. The customer called to thank Honda for the vehicle's safety features, airbags and design. The customer alleged that the Lane Keep Assist System and Adaptive Cruise Control were engaged."," "
"1420-2863","2","Volkswagen Group of America, Inc.","10-Day Update","","","MAY-2022","WAUZZZF84PN"," ","N/A","Audi","S8L"," ","2023"," ","f6ed2b9c00819b7","28915"," ","In-Vehicle (Commercial / Test)","","Y"," ","No","Unknown, see Narrative","Volkswagen Group of America"," "," "," "," ","Y","Y"," "," ","","MAY-2022"," ","MAY-2022","18:00"," ","c22466ef43a2751","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Phoenix"," ","AZ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","Traffic Incident","55"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","No","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Other, see Narrative","No","Yes","Yes","7"," ","Y"," ","Y","Y"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Arizona Department of Public Safety"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","No, see Narrative"," ","The pre-series MY 2023 Audi S8L was undergoing road testing at the time of the incident.  The vehicle was decelerating in heavy traffic on northbound [XXX] in Phoenix, AZ, and, while traveling at approximately 7mph, was rear-ended by a Chevrolet Malibu that was traveling at a high rate of speed.  The impact caused front end damage to the Malibu, and rear end damage to the Audi, and also pushed the Audi into a BMW Z4, causing minor front end damage to the Audi, and minor rear end damage to the BMW.  EDR data retrieved from the Audi indicate that ADAS systems were not active at the time that it was rear-ended by the Chevrolet.  The driver of the Audi was belted, and the airbag did not deploy.  There were no injuries, but the damage to the Audi was severe enough that towaway was necessary.  This incident was part of a multi-car collision, involving five vehicles in total the Audi came into contact with two of those vehicles (Chevrolet and BMW).  Because the EDR data indicates that ADAS systems were not active at the time of the incident and the Audi vehicle appears to have performed as designed, VWGoA has no plans for further investigation and considers this matter closed."," "
"62-2940","1","Honda (American Honda Motor Co.)","1-Day","","","MAY-2022","2HKRW2H83MH"," ","n/a","Honda","CRV"," ","2021"," ","5b5b94b59a06053","","Y","Consumer","","Y"," ","No","Unknown, see Narrative",""," ","Y"," "," "," "," "," "," ","","","Y","MAY-2022","","Y"," ","","Y","","Y","","Y","","Y","VA ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","No Injuries Reported","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," ","Y"," ","Y"," "," "," "," "," "," "," "," ","Y"," "," "," "," ","No",""," ","No",""," ",""," ",""," ","Unknown, see Narrative"," ","The customer was rear-ended by another vehicle, causing the customer to crash into the car in front of him. The customer alleges that the Lane Keep Assist System and Adaptive Cruise Control were engaged."," "
"13781-2924","1","Tesla, Inc.","1-Day","","","MAY-2022","5YJYGDEE0MF"," ","N/A","Tesla","Model Y"," ","2021"," ","f5e8e0a815a0c86","","Y","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," ","Y"," "," "," "," "," "," ","","MAY-2022"," ","MAY-2022","04:00"," ","11e581134e866ce","","Y","","Y","","Y","","Y","NY ","","Y","Highway / Freeway","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Yes","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Unknown","Yes","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," ","Y"," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"1306-2911","1","Toyota Motor Engineering & Manufacturing","1-Day","","","MAY-2022","JTMP1RFV5KD"," ","n/a","Toyota","RAV4"," ","2019"," ","2f5d811a3871276","95814"," ","Consumer","ADAS L2"," "," ","No","Unknown, see Narrative",""," ","Y"," "," "," "," "," "," ","","APR-2022"," ","MAY-2022","22:30"," ","a518da42668ab25","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Fife"," ","WA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Unknown","Yes","Yes","Yes","65"," "," "," ","Y"," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","Unknown","","Y","Yes","","Y","","Y","","Y","Unknown, see Narrative"," ","In this report, the entries above are based on unconfirmed allegations received from the customer through Toyota Consumer Relations Department.
The customer alleged they were driving in the carpool lane on [XXX] near exit [XXX], near Fife, WA. Customer states cruise control was set at 70 and lane departure was on. Customer states the vehicle drifted him into the embankment and he hit a dept of safety (construction) plastic barrier. Customer states he received small abrasions near his left leg from the airbag deployment."," "
"13781-2917","1","Tesla, Inc.","1-Day","","","MAY-2022","5YJSA1H2XFF"," ","N/A","Tesla","Model S"," ","2015"," ","d6163dfe3a6b389","","Y","Unknown","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS","","Y"," "," ","Y"," "," "," "," ","","MAY-2022"," ","MAY-2022","05:10"," ","682ace05c478304","","Y","","Y","","Y","Naples"," ","FL ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Yes","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," ","Y"," "," ","Yes","Florida Highway Patrol"," ","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2841","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJ3E1EB9MF"," ","N/A","Tesla","Model 3"," ","2021"," ","e8a2ea579395b8a","22489"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","APR-2022"," ","MAY-2022","06:44"," ","217342f5bfaa914","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Palm Bay"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Rural Road","Dry","No Unusual Conditions","45"," ","Dark - Not Lighted","Y"," "," "," "," "," "," "," ","","Other Fixed Object","Unknown","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","Yes","Unknown","Unknown","33"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2869","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJ3E1EC1LF"," ","N/A","Tesla","Model 3"," ","2020"," ","34d9564ec721cbd","1157"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," ","Y"," "," "," "," "," "," ","","JUL-2020"," ","MAY-2022","22:17"," ","768f6bc11dc15b8","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Cherry Hill"," ","NJ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","45"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Parked","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Making Right Turn","Unknown","Yes","Unknown","41"," "," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Y"," ","Y","Y","Y","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"62-2912","1","Honda (American Honda Motor Co.)","1-Day","","","MAY-2022","2HKRW2H50MH"," ","n/a","Honda","CRV"," ","2021"," ","e8b579262e491ed","","Y","Consumer","","Y"," ","No","Unknown, see Narrative",""," ","Y"," "," "," "," "," "," ","","FEB-2022"," ","MAY-2022","","Y","6b7599d7a57d36f","","Y","","Y","","Y","Ford"," ","NJ ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","No Injuries Reported","Unknown","Unknown","Unknown","Unknown"," "," "," ","Y"," "," "," "," "," "," "," ","Other, see Narrative","Yes","No","Unknown","","Y"," "," "," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," "," "," "," ","No",""," ","No",""," ",""," ",""," ","Unknown, see Narrative"," ","The customer reported that he was yielding to make a turn when his son threw at water bottle at him, causing him to look away from the street. As a result, he rear-ended the vehicle in front on him. The customer alleges that the Lane Keep Assist System and Adaptive Cruise Control were engaged."," "
"13781-2905","1","Tesla, Inc.","1-Day","","","MAY-2022","5YJ3E1EB2JF"," ","N/A","Tesla","Model 3"," ","2018"," ","db52ec67e98fe53","55436"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","MAY-2022"," ","MAY-2022","16:46"," ","75dc823e0069657","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","New Salisbury"," ","IN ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Yes","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2844","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJXCBE27JF"," ","N/A","Tesla","Model X"," ","2018"," ","eee69a811650677","33155"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","MAY-2022"," ","MAY-2022","22:47"," ","b145802d7839219","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Sacramento"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","Other, see Narrative","65"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Changing Lanes","Unknown","Unknown","Y"," "," ","Y"," "," "," "," "," "," "," ","Backing","Yes","Unknown","Unknown","35"," "," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Y"," ","Y"," ","Y","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2846","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJSA1E22GF"," ","N/A","Tesla","Model S"," ","2016"," ","161805747ea8564","80059"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","MAY-2022"," ","MAY-2022","02:41"," ","b3ed052bbd0c28e","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Marlborough"," ","MA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Unknown","Unknown","65"," ","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Yes","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Proceeding Straight","Yes","Unknown","Unknown","57"," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," ","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2845","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJXCBE22GF"," ","N/A","Tesla","Model X"," ","2016"," ","bc30eb93ff68835","146058"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","APR-2022"," ","MAY-2022","19:11"," ","726c5c54ebe7179","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Antonio"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Unknown","Unknown","40"," ","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Yes","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","20"," "," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," ","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2842","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJYGDEFXMF"," ","N/A","Tesla","Model Y"," ","2021"," ","fd7347009c49b57","15820"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","APR-2022"," ","MAY-2022","04:25"," ","ee10576b5a497f1","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Lake Worth"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","No Unusual Conditions","65"," ","Dark - Lighted"," "," "," "," ","Y"," "," "," ","","Other Fixed Object","Unknown","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","Yes","Unknown","Unknown","29"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2840","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJYGDEE7LF"," ","N/A","Tesla","Model Y"," ","2020"," ","3714cec510a0923","24702"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," ","Y","Y"," "," "," "," "," ","","APR-2022"," ","MAY-2022","11:40"," ","31b9ee4aefe1618","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Shelbyville"," ","KY ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","No Unusual Conditions","70"," ","Daylight"," "," "," "," ","Y"," "," "," ","","Other, see Narrative","Unknown","Yes","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Proceeding Straight","Yes","Unknown","Unknown","39"," "," "," ","Y"," "," ","Y"," "," "," "," "," ","Y"," ","Y"," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2858","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJ3E1EA4LF"," ","N/A","Tesla","Model 3"," ","2020"," ","b1686ae6720085e","21814"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","MAY-2022"," ","MAY-2022","01:16"," ","a5862657cbc2102","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Boca Raton"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","45"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","Unknown","Yes","Lane / Road Departure","Unknown","Unknown"," "," "," "," "," "," ","Y"," "," "," "," ","Proceeding Straight","Yes","Unknown","Unknown","34"," "," "," ","Y"," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2831","2","Tesla, Inc.","10-Day Update","","","MAY-2022","5YJSA1E27HF"," ","N/A","Tesla","Model S"," ","2017"," ","eccb9c783bdae6c","78949"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","APR-2022"," ","APR-2022","19:20"," ","85fbea342131629","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Oak Hill"," ","TN ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Daylight","Y"," "," "," "," "," "," "," ","","Other Fixed Object","Unknown","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Unknown","Yes","Unknown","Unknown","83"," "," ","Y","Y"," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y","Y"," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2883","1","Tesla, Inc.","1-Day","","","MAY-2022","5YJ3E1EB5JF"," ","N/A","Tesla","Model 3"," ","2018"," ","ee79bb479cee68d","80662"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","MAY-2022"," ","MAY-2022","21:20"," ","c72ce6a7a0b9747","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Panama City Beach"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Yes","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-2882","1","Tesla, Inc.","1-Day","","","MAY-2022","5YJSA1E48JF"," ","N/A","Tesla","Model S"," ","2018"," ","34bfe7eca656a98","115584"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","MAY-2022"," ","MAY-2022","22:27"," ","44cf945ca985b59","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Lawnside"," ","NJ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Yes","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
